trip_id,odometer_after_trip,recorded_at
TRP-01337,323599,2023-01-18 12:38
TRP-01338,162788,2023-01-19 07:16
TRP-01339,323717,2023-01-19 18:08
TRP-01340,298957,2023-01-21 16:14
TRP-01341,191344,2023-01-21 06:48
TRP-01342,163034,2023-01-21 12:43
TRP-01343,362906,2023-01-22 07:29
TRP-01344,163166,2023-01-22 16:40
TRP-01345,299203,2023-01-24 13:36
TRP-01346,266284,2023-01-24 10:31
TRP-01347,191611,2023-01-24 10:55
TRP-01348,345208,2023-01-24 08:17
TRP-01349,191729,2023-01-24 06:51
TRP-01350,299449,2023-01-26 09:24
TRP-01351,203594,2023-01-26 16:35
TRP-01352,274173,2023-01-27 19:05
TRP-01353,323963,2023-01-29 16:23
TRP-01354,363038,2023-01-30 09:43
TRP-01355,345454,2023-01-30 11:42
TRP-01356,274305,2023-01-30 08:39
TRP-01357,345700,2023-02-01 11:37
TRP-01358,266530,2023-02-01 09:12
TRP-01359,191861,2023-01-31 17:51
TRP-01360,411170,2023-02-02 15:32
TRP-01361,242834,2023-02-02 11:17
TRP-01362,163638,2023-02-02 12:43
TRP-01363,345967,2023-02-03 06:18
TRP-01364,346099,2023-02-02 15:06
TRP-01365,274437,2023-02-02 13:53
TRP-01366,243080,2023-02-03 10:04
TRP-01367,204066,2023-02-03 15:41
TRP-01368,191993,2023-02-02 07:36
TRP-01369,346231,2023-02-03 12:50
TRP-01370,266776,2023-02-05 19:18
TRP-01371,204184,2023-02-04 17:00
TRP-01372,164110,2023-02-05 17:39
TRP-01373,363170,2023-02-05 15:28
TRP-01374,363302,2023-02-05 19:37
TRP-01375,346363,2023-02-05 14:37
TRP-01376,243212,2023-02-05 17:06
TRP-01377,346630,2023-02-07 13:01
TRP-01378,411642,2023-02-08 17:44
TRP-01379,266908,2023-02-08 18:30
TRP-01380,267154,2023-02-10 10:53
TRP-01381,346897,2023-02-11 11:50
TRP-01382,267272,2023-02-10 13:00
TRP-01383,324095,2023-02-12 15:22
TRP-01384,243684,2023-02-12 08:24
TRP-01385,411774,2023-02-14 12:41
TRP-01386,274555,2023-02-13 08:49
TRP-01387,274801,2023-02-14 19:47
TRP-01388,267744,2023-02-14 19:47
TRP-01389,164582,2023-02-14 13:30
TRP-01390,274919,2023-02-14 14:40
TRP-01391,347164,2023-02-17 07:11
TRP-01392,267990,2023-02-17 14:15
TRP-01393,411892,2023-02-17 16:32
TRP-01394,347431,2023-02-18 14:46
TRP-01395,324213,2023-02-17 07:41
TRP-01396,243816,2023-02-18 06:26
TRP-01397,204656,2023-02-19 09:32
TRP-01398,299581,2023-02-19 08:45
TRP-01399,164849,2023-02-22 06:11
TRP-01400,204923,2023-02-23 07:44
TRP-01401,347698,2023-02-24 15:59
TRP-01402,347965,2023-02-24 16:07
TRP-01403,205190,2023-02-24 07:21
TRP-01404,164967,2023-02-23 12:24
TRP-01405,412138,2023-02-25 06:30
TRP-01406,205662,2023-02-25 14:21
TRP-01407,165234,2023-02-25 07:57
TRP-01408,348097,2023-02-25 06:24
TRP-01409,299699,2023-02-26 12:14
TRP-01410,205780,2023-02-26 17:24
TRP-01411,192239,2023-02-27 16:33
TRP-01412,192485,2023-02-27 13:20
TRP-01413,299945,2023-02-28 13:17
TRP-01414,268257,2023-02-28 16:16
TRP-01415,300417,2023-03-01 08:51
TRP-01416,268729,2023-03-01 17:49
TRP-01417,192617,2023-02-28 07:31
TRP-01418,165501,2023-03-01 14:35
TRP-01419,412750,2023-03-03 06:58
TRP-01420,348364,2023-03-02 18:00
TRP-01421,301029,2023-03-03 15:12
TRP-01422,301641,2023-03-03 10:34
TRP-01423,268975,2023-03-02 13:24
TRP-01424,193089,2023-03-02 06:20
TRP-01425,301759,2023-03-02 13:20
TRP-01426,302231,2023-03-03 10:34
TRP-01427,269107,2023-03-02 16:37
TRP-01428,269239,2023-03-02 06:52
TRP-01430,348836,2023-03-04 15:49
TRP-01431,349082,2023-03-04 15:46
TRP-01432,206252,2023-03-04 10:39
TRP-01433,363420,2023-03-04 13:01
TRP-01434,324685,2023-03-05 09:28
TRP-01435,325297,2023-03-06 18:55
TRP-01436,275051,2023-03-04 09:25
TRP-01437,206384,2023-03-04 16:57
TRP-01438,193701,2023-03-06 17:14
TRP-01439,193968,2023-03-05 16:39
TRP-01440,166113,2023-03-06 17:51
TRP-01441,325769,2023-03-06 06:54
TRP-01442,325901,2023-03-05 19:41
TRP-01443,302363,2023-03-05 18:38
TRP-01444,269485,2023-03-06 19:02
TRP-01445,166231,2023-03-05 08:45
TRP-01446,393117,2023-03-07 16:21
TRP-01447,393384,2023-03-07 09:52
TRP-01448,363687,2023-03-07 12:46
TRP-01449,363819,2023-03-06 18:42
TRP-01450,326373,2023-03-07 07:09
TRP-01451,302481,2023-03-06 08:15
TRP-01452,303093,2023-03-08 14:48
TRP-01453,413222,2023-03-08 06:53
TRP-01454,393651,2023-03-08 07:18
TRP-01455,364291,2023-03-08 15:40
TRP-01456,303360,2023-03-08 17:19
TRP-01457,270097,2023-03-09 12:36
TRP-01458,413489,2023-03-09 13:32
TRP-01459,394123,2023-03-09 08:49
TRP-01460,349328,2023-03-09 08:29
TRP-01461,349595,2023-03-09 11:38
TRP-01462,349713,2023-03-08 16:06
TRP-01463,275318,2023-03-09 18:20
TRP-01464,413961,2023-03-10 19:39
TRP-01465,364409,2023-03-09 13:22
TRP-01466,349980,2023-03-10 13:09
TRP-01467,326640,2023-03-10 14:09
TRP-01468,194086,2023-03-09 18:44
TRP-01469,394369,2023-03-11 08:02
TRP-01470,364541,2023-03-10 18:00
TRP-01471,350112,2023-03-11 06:03
TRP-01472,364659,2023-03-11 14:30
TRP-01473,414228,2023-03-13 06:10
TRP-01474,394487,2023-03-12 16:43
TRP-01475,206996,2023-03-14 06:02
TRP-01476,166498,2023-03-13 08:17
TRP-01477,414346,2023-03-13 16:13
TRP-01478,414478,2023-03-13 12:22
TRP-01480,327252,2023-03-15 11:17
TRP-01481,270709,2023-03-15 15:34
TRP-01482,243948,2023-03-13 15:19
TRP-01483,207468,2023-03-14 08:07
TRP-01484,166630,2023-03-13 11:06
TRP-01485,364791,2023-03-15 17:47
TRP-01486,350379,2023-03-15 12:05
TRP-01487,270976,2023-03-15 09:31
TRP-01488,244560,2023-03-16 08:38
TRP-01489,207714,2023-03-15 16:26
TRP-01490,415090,2023-03-17 18:17
TRP-01491,365037,2023-03-16 16:37
TRP-01492,327864,2023-03-17 18:50
TRP-01493,303606,2023-03-16 19:04
TRP-01494,304078,2023-03-16 14:25
TRP-01495,415222,2023-03-16 13:34
TRP-01496,394733,2023-03-17 07:30
TRP-01497,365283,2023-03-17 18:44
TRP-01498,304324,2023-03-17 10:45
TRP-01499,304570,2023-03-17 16:28
TRP-01500,304837,2023-03-17 06:56
TRP-01501,275564,2023-03-17 17:34
TRP-01502,194353,2023-03-17 15:40
TRP-01503,350625,2023-03-18 16:36
TRP-01504,328336,2023-03-18 17:14
TRP-01505,304969,2023-03-17 19:21
TRP-01506,275831,2023-03-18 19:32
TRP-01507,244827,2023-03-18 16:22
TRP-01508,365550,2023-03-19 19:22
TRP-01509,328808,2023-03-19 18:11
TRP-01510,305215,2023-03-19 13:30
TRP-01511,245094,2023-03-19 11:24
TRP-01512,194825,2023-03-19 12:38
TRP-01513,166748,2023-03-18 08:09
TRP-01514,166994,2023-03-19 19:21
TRP-01515,415468,2023-03-20 08:59
TRP-01516,365682,2023-03-21 13:46
TRP-01517,329054,2023-03-20 18:24
TRP-01518,305687,2023-03-20 10:31
TRP-01519,275949,2023-03-19 08:58
TRP-01520,271448,2023-03-20 16:25
TRP-01521,395205,2023-03-21 07:47
TRP-01522,395451,2023-03-21 08:55
TRP-01523,329172,2023-03-20 08:21
TRP-01524,245340,2023-03-21 09:52
TRP-01526,365928,2023-03-22 07:22
TRP-01527,329439,2023-03-22 17:11
TRP-01528,305954,2023-03-22 14:36
TRP-01529,195092,2023-03-22 14:59
TRP-01530,395923,2023-03-23 10:14
TRP-01531,396190,2023-03-23 13:49
TRP-01532,350757,2023-03-22 18:12
TRP-01533,306221,2023-03-23 06:56
TRP-01534,271694,2023-03-23 14:04
TRP-01535,271826,2023-03-23 16:59
TRP-01536,245458,2023-03-22 17:24
TRP-01537,207832,2023-03-22 15:21
TRP-01538,167240,2023-03-23 13:25
TRP-01539,167358,2023-03-22 19:49
TRP-01540,329911,2023-03-25 08:14
TRP-01541,195704,2023-03-25 10:43
TRP-01542,167970,2023-03-25 11:00
TRP-01543,415940,2023-03-25 11:58
TRP-01545,366540,2023-03-26 16:12
TRP-01546,330383,2023-03-25 12:19
TRP-01547,330501,2023-03-24 12:48
TRP-01548,246070,2023-03-26 16:58
TRP-01549,246337,2023-03-25 07:20
TRP-01550,330973,2023-03-26 08:28
TRP-01551,331091,2023-03-25 16:50
TRP-01552,331223,2023-03-25 12:56
TRP-01553,306353,2023-03-25 10:47
TRP-01554,276421,2023-03-26 13:14
TRP-01555,271944,2023-03-25 19:34
TRP-01556,416186,2023-03-27 08:35
TRP-01557,416798,2023-03-28 06:53
TRP-01558,196176,2023-03-27 18:30
TRP-01559,351369,2023-03-29 16:18
TRP-01560,331490,2023-03-28 19:20
TRP-01561,306825,2023-03-28 12:50
TRP-01562,276667,2023-03-28 15:02
TRP-01563,272416,2023-03-28 10:40
TRP-01564,273028,2023-03-29 15:51
TRP-01565,273295,2023-03-28 16:37
TRP-01566,196422,2023-03-28 09:23
TRP-01567,168237,2023-03-28 10:22
TRP-01568,351636,2023-03-29 17:39
TRP-01569,307437,2023-03-30 11:38
TRP-01570,273541,2023-03-29 17:25
TRP-01571,246949,2023-03-30 10:13
TRP-01572,196540,2023-03-28 11:30
TRP-01573,366786,2023-03-30 15:37
TRP-01574,351754,2023-03-29 16:43
TRP-01575,307704,2023-03-30 07:52
TRP-01576,277279,2023-03-31 14:24
TRP-01577,277397,2023-03-29 07:24
TRP-01578,208099,2023-03-30 14:30
TRP-01579,396662,2023-03-31 11:41
TRP-01580,352366,2023-04-01 06:45
TRP-01581,331757,2023-03-31 16:46
TRP-01582,331875,2023-03-30 15:00
TRP-01583,168709,2023-03-31 16:27
TRP-01584,352978,2023-04-02 07:02
TRP-01585,332121,2023-04-01 09:00
TRP-01586,332253,2023-03-31 11:07
TRP-01587,168827,2023-03-31 12:58
TRP-01588,417044,2023-04-02 15:41
TRP-01589,366904,2023-04-01 14:20
TRP-01590,353096,2023-04-01 07:30
TRP-01591,353228,2023-04-01 18:27
TRP-01592,353840,2023-04-03 08:22
TRP-01593,353972,2023-04-01 12:01
TRP-01594,332725,2023-04-02 17:23
TRP-01595,333337,2023-04-03 15:57
TRP-01596,333583,2023-04-02 08:38
TRP-01597,333850,2023-04-02 11:46
TRP-01598,307950,2023-04-02 19:54
TRP-01599,273787,2023-04-02 07:43
TRP-01600,247195,2023-04-02 19:37
TRP-01601,208366,2023-04-02 13:15
TRP-01602,208838,2023-04-02 09:16
TRP-01603,169073,2023-04-02 16:03
TRP-01604,396908,2023-04-03 09:12
TRP-01605,334322,2023-04-03 16:31
TRP-01606,308082,2023-04-02 08:33
TRP-01607,273919,2023-04-02 18:05
TRP-01608,247667,2023-04-03 11:49
TRP-01609,277529,2023-04-03 08:15
TRP-01610,169191,2023-04-03 06:08
TRP-01611,417516,2023-04-05 16:00
TRP-01612,367150,2023-04-05 09:16
TRP-01613,354444,2023-04-05 14:59
TRP-01615,274391,2023-04-05 17:43
TRP-01616,248139,2023-04-05 07:20
TRP-01617,417783,2023-04-06 11:33
TRP-01618,397040,2023-04-05 11:55
TRP-01619,397512,2023-04-06 06:27
TRP-01620,397758,2023-04-06 14:30
TRP-01621,367762,2023-04-07 16:03
TRP-01622,308554,2023-04-06 08:47
TRP-01623,278001,2023-04-06 15:50
TRP-01624,274637,2023-04-06 09:07
TRP-01625,274883,2023-04-06 06:45
TRP-01626,275150,2023-04-06 13:27
TRP-01627,248406,2023-04-06 10:35
TRP-01628,308821,2023-04-07 06:31
TRP-01629,278613,2023-04-08 10:21
TRP-01630,275622,2023-04-07 08:54
TRP-01631,248878,2023-04-07 08:12
TRP-01632,249010,2023-04-06 13:03
TRP-01633,169803,2023-04-08 12:38
TRP-01634,418050,2023-04-08 18:37
TRP-01635,309067,2023-04-08 09:21
TRP-01636,249482,2023-04-08 13:43
TRP-01637,398370,2023-04-10 11:08
TRP-01638,398488,2023-04-08 18:53
TRP-01639,398620,2023-04-08 10:48
TRP-01640,355056,2023-04-10 13:22
TRP-01641,334440,2023-04-08 14:15
TRP-01642,275889,2023-04-09 16:18
TRP-01643,334558,2023-04-09 17:28
TRP-01644,335170,2023-04-11 10:01
TRP-01645,278859,2023-04-10 18:18
TRP-01646,276021,2023-04-09 18:52
TRP-01647,249954,2023-04-10 10:35
TRP-01648,250200,2023-04-10 19:04
TRP-01649,250812,2023-04-11 07:31
TRP-01650,170049,2023-04-10 15:34
TRP-01651,170661,2023-04-11 12:26
TRP-01652,171133,2023-04-10 17:28
TRP-01653,399232,2023-04-12 19:51
TRP-01654,399350,2023-04-10 13:53
TRP-01655,355528,2023-04-11 15:48
TRP-01656,356140,2023-04-12 12:10
TRP-01657,309313,2023-04-11 10:06
TRP-01658,276633,2023-04-12 18:35
TRP-01659,251424,2023-04-12 11:46
TRP-01660,171379,2023-04-11 07:23
TRP-01661,399822,2023-04-12 18:21
TRP-01662,335288,2023-04-11 07:58
TRP-01663,277245,2023-04-13 07:27
TRP-01664,251556,2023-04-11 10:13
TRP-01665,251674,2023-04-11 16:31
TRP-01666,171646,2023-04-12 07:51
TRP-01667,368029,2023-04-13 13:53
TRP-01668,368296,2023-04-13 13:52
TRP-01669,356752,2023-04-14 08:26
TRP-01670,356870,2023-04-12 19:23
TRP-01671,278991,2023-04-13 09:48
TRP-01672,277857,2023-04-14 17:41
TRP-01673,278469,2023-04-14 11:58
TRP-01674,172258,2023-04-14 16:24
TRP-01675,368768,2023-04-14 14:16
TRP-01676,356988,2023-04-13 15:02
TRP-01677,278715,2023-04-14 18:29
TRP-01678,278961,2023-04-14 18:41
TRP-01679,400068,2023-04-15 19:51
TRP-01680,400200,2023-04-15 14:51
TRP-01681,369380,2023-04-16 18:25
TRP-01682,357255,2023-04-15 10:49
TRP-01683,335534,2023-04-15 13:50
TRP-01684,279463,2023-04-15 13:02
TRP-01685,208970,2023-04-15 19:16
TRP-01686,209216,2023-04-15 14:45
TRP-01687,357867,2023-04-17 13:26
TRP-01688,279079,2023-04-15 16:58
TRP-01689,369626,2023-04-17 15:18
TRP-01690,358479,2023-04-18 11:56
TRP-01691,279581,2023-04-16 17:39
TRP-01692,279211,2023-04-16 15:04
TRP-01693,279478,2023-04-17 12:20
TRP-01694,252146,2023-04-17 14:49
TRP-01695,252392,2023-04-17 15:40
TRP-01696,209688,2023-04-17 08:22
TRP-01697,172525,2023-04-17 06:16
TRP-01698,172792,2023-04-17 13:51
TRP-01699,400446,2023-04-18 14:20
TRP-01700,335652,2023-04-17 11:58
TRP-01701,252510,2023-04-17 14:13
TRP-01702,209934,2023-04-18 16:17
TRP-01703,172924,2023-04-17 06:27
TRP-01704,400713,2023-04-19 10:36
TRP-01705,369744,2023-04-18 08:59
TRP-01706,336264,2023-04-20 12:44
TRP-01707,279745,2023-04-19 07:57
TRP-01708,210201,2023-04-19 09:24
TRP-01709,173396,2023-04-19 09:50
TRP-01710,173528,2023-04-18 18:59
TRP-01711,280053,2023-04-20 08:01
TRP-01712,280299,2023-04-20 16:19
TRP-01713,280012,2023-04-20 19:14
TRP-01714,280484,2023-04-20 16:38
TRP-01715,280616,2023-04-20 14:02
TRP-01716,280771,2023-04-21 07:44
TRP-01717,280883,2023-04-21 08:53
TRP-01718,252777,2023-04-21 13:59
TRP-01719,252895,2023-04-20 12:08
TRP-01720,174140,2023-04-22 18:19
TRP-01721,336510,2023-04-22 10:08
TRP-01722,281383,2023-04-23 06:27
TRP-01723,253507,2023-04-23 15:43
TRP-01724,210468,2023-04-22 11:19
TRP-01725,210714,2023-04-22 12:10
TRP-01726,358746,2023-04-23 19:42
TRP-01727,253625,2023-04-22 14:32
TRP-01728,370216,2023-04-24 13:01
TRP-01729,358864,2023-04-23 13:26
TRP-01730,253871,2023-04-24 15:40
TRP-01731,211326,2023-04-25 17:45
TRP-01732,174386,2023-04-24 11:29
TRP-01733,174653,2023-04-24 13:32
TRP-01734,370828,2023-04-26 18:41
TRP-01735,371300,2023-04-25 09:43
TRP-01736,359336,2023-04-25 07:47
TRP-01737,281501,2023-04-24 07:11
TRP-01738,281129,2023-04-25 15:30
TRP-01739,211572,2023-04-25 14:21
TRP-01740,359582,2023-04-26 06:14
TRP-01741,281261,2023-04-25 14:57
TRP-01742,212044,2023-04-26 13:57
TRP-01743,175125,2023-04-26 07:02
TRP-01744,400831,2023-04-26 17:19
TRP-01745,371567,2023-04-27 07:38
TRP-01746,359849,2023-04-27 15:40
TRP-01747,254483,2023-04-28 11:55
TRP-01748,175371,2023-04-27 07:16
TRP-01749,372179,2023-04-29 06:56
TRP-01750,282113,2023-04-29 15:17
TRP-01751,282585,2023-04-28 14:42
TRP-01752,254955,2023-04-28 15:22
TRP-01753,212176,2023-04-28 11:11
TRP-01754,175638,2023-04-28 13:25
TRP-01755,401303,2023-04-29 08:34
TRP-01756,401775,2023-04-29 11:46
TRP-01757,402387,2023-04-30 18:14
TRP-01758,282831,2023-04-29 12:53
TRP-01759,283098,2023-04-29 16:26
TRP-01760,255427,2023-04-29 19:53
TRP-01761,212294,2023-04-28 18:08
TRP-01762,175770,2023-04-28 06:45
TRP-01763,175902,2023-04-28 11:12
TRP-01764,372446,2023-04-30 18:44
TRP-01765,372578,2023-04-29 07:52
TRP-01766,402654,2023-05-01 16:40
TRP-01767,283230,2023-04-30 17:46
TRP-01769,255694,2023-05-01 19:41
TRP-01770,255812,2023-04-30 07:23
TRP-01771,212412,2023-04-30 19:48
TRP-01772,212658,2023-05-01 10:57
TRP-01773,418168,2023-05-01 17:41
TRP-01774,402772,2023-05-01 06:31
TRP-01775,281379,2023-05-01 08:04
TRP-01776,255944,2023-05-02 10:48
TRP-01777,176374,2023-05-02 10:48
TRP-01778,256190,2023-05-03 17:58
TRP-01779,212904,2023-05-03 16:50
TRP-01780,402904,2023-05-04 06:47
TRP-01781,283348,2023-05-03 14:43
TRP-01782,281851,2023-05-04 14:55
TRP-01783,281983,2023-05-05 14:24
TRP-01784,282101,2023-05-03 14:54
TRP-01785,256457,2023-05-04 11:30
TRP-01787,418286,2023-05-04 19:28
TRP-01788,403376,2023-05-05 11:44
TRP-01789,373190,2023-05-06 17:17
TRP-01790,283820,2023-05-05 19:16
TRP-01791,284292,2023-05-05 15:58
TRP-01792,282713,2023-05-06 09:28
TRP-01793,283185,2023-05-05 19:46
TRP-01794,256589,2023-05-05 08:10
TRP-01795,256707,2023-05-04 14:38
TRP-01796,257179,2023-05-05 16:06
TRP-01797,213516,2023-05-06 12:56
TRP-01798,418404,2023-05-05 12:16
TRP-01799,373662,2023-05-06 06:55
TRP-01801,283797,2023-05-07 08:00
TRP-01802,257651,2023-05-06 19:18
TRP-01803,213762,2023-05-06 07:42
TRP-01804,176846,2023-05-06 19:02
TRP-01805,418522,2023-05-06 18:29
TRP-01806,418994,2023-05-07 06:55
TRP-01807,403622,2023-05-07 13:19
TRP-01808,374134,2023-05-07 06:05
TRP-01809,257769,2023-05-06 09:43
TRP-01810,419240,2023-05-08 18:27
TRP-01811,419486,2023-05-08 19:04
TRP-01812,374380,2023-05-08 16:14
TRP-01813,284764,2023-05-08 08:23
TRP-01814,284043,2023-05-08 10:33
TRP-01815,284161,2023-05-07 17:17
TRP-01816,258015,2023-05-08 13:41
TRP-01817,420098,2023-05-10 19:52
TRP-01818,285010,2023-05-10 07:46
TRP-01819,284407,2023-05-10 15:08
TRP-01820,420570,2023-05-11 18:07
TRP-01821,404094,2023-05-11 10:03
TRP-01822,404340,2023-05-11 18:04
TRP-01823,374626,2023-05-11 16:08
TRP-01824,285256,2023-05-11 16:27
TRP-01825,284525,2023-05-10 07:20
TRP-01826,258147,2023-05-10 18:29
TRP-01827,214374,2023-05-12 17:20
TRP-01828,177458,2023-05-12 14:53
TRP-01829,404472,2023-05-11 08:41
TRP-01830,284771,2023-05-12 19:53
TRP-01831,214506,2023-05-11 10:26
TRP-01832,177704,2023-05-12 18:06
TRP-01833,177822,2023-05-11 12:17
TRP-01834,421182,2023-05-14 19:22
TRP-01835,404590,2023-05-12 16:56
TRP-01836,405202,2023-05-14 08:02
TRP-01837,285374,2023-05-12 14:57
TRP-01838,284889,2023-05-12 18:38
TRP-01839,258414,2023-05-13 12:07
TRP-01840,258681,2023-05-13 10:22
TRP-01841,405320,2023-05-13 14:58
TRP-01842,285620,2023-05-14 06:32
TRP-01843,286232,2023-05-15 19:32
TRP-01844,285007,2023-05-13 09:58
TRP-01845,285253,2023-05-14 17:56
TRP-01846,259153,2023-05-14 06:43
TRP-01847,259285,2023-05-13 11:44
TRP-01848,196672,2023-05-13 15:18
TRP-01849,177954,2023-05-13 13:47
TRP-01850,405566,2023-05-15 15:56
TRP-01851,405698,2023-05-14 18:35
TRP-01852,405965,2023-05-15 07:13
TRP-01853,374758,2023-05-15 13:23
TRP-01854,375025,2023-05-15 08:06
TRP-01855,286350,2023-05-14 16:35
TRP-01856,286468,2023-05-14 06:04
TRP-01857,286714,2023-05-15 11:48
TRP-01858,285520,2023-05-15 18:14
TRP-01859,259417,2023-05-14 10:53
TRP-01860,196790,2023-05-14 12:46
TRP-01861,421428,2023-05-16 14:31
TRP-01862,406232,2023-05-16 07:18
TRP-01863,285766,2023-05-16 13:39
TRP-01864,259549,2023-05-15 11:29
TRP-01865,215118,2023-05-17 13:28
TRP-01866,178200,2023-05-16 06:38
TRP-01867,421900,2023-05-17 12:12
TRP-01868,286846,2023-05-17 06:39
TRP-01869,285884,2023-05-16 15:15
TRP-01870,286002,2023-05-16 13:32
TRP-01871,286269,2023-05-17 07:03
TRP-01872,260021,2023-05-17 10:36
TRP-01873,215385,2023-05-17 07:16
TRP-01874,178318,2023-05-16 16:10
TRP-01875,406364,2023-05-17 06:36
TRP-01876,375143,2023-05-17 12:49
TRP-01877,286536,2023-05-18 06:08
TRP-01878,215652,2023-05-18 08:11
TRP-01879,197036,2023-05-18 08:52
TRP-01880,422372,2023-05-19 17:52
TRP-01881,406836,2023-05-19 17:40
TRP-01882,375261,2023-05-18 11:17
TRP-01883,359967,2023-05-18 08:04
TRP-01884,287318,2023-05-19 16:26
TRP-01885,215898,2023-05-19 11:13
TRP-01886,422984,2023-05-21 08:33
TRP-01887,360439,2023-05-20 10:34
TRP-01888,260153,2023-05-19 19:42
TRP-01889,197168,2023-05-20 11:38
TRP-01890,197414,2023-05-20 10:08
TRP-01891,406968,2023-05-20 19:33
TRP-01892,407214,2023-05-21 08:29
TRP-01893,360911,2023-05-21 11:57
TRP-01894,198026,2023-05-22 07:37
TRP-01896,178790,2023-05-21 11:43
TRP-01897,179262,2023-05-21 06:31
TRP-01898,423456,2023-05-22 10:28
TRP-01899,337122,2023-05-23 08:37
TRP-01900,287930,2023-05-23 12:51
TRP-01901,286668,2023-05-21 09:34
TRP-01902,198158,2023-05-21 13:38
TRP-01903,198770,2023-05-23 15:58
TRP-01904,199016,2023-05-22 18:13
TRP-01905,179380,2023-05-21 13:27
TRP-01906,337254,2023-05-22 19:24
TRP-01907,288402,2023-05-24 13:12
TRP-01908,199283,2023-05-23 15:15
TRP-01909,199415,2023-05-22 08:14
TRP-01910,179512,2023-05-24 08:41
TRP-01911,423723,2023-05-24 19:05
TRP-01912,337372,2023-05-23 10:38
TRP-01913,337618,2023-05-24 07:36
TRP-01914,288648,2023-05-25 13:53
TRP-01915,287280,2023-05-26 10:05
TRP-01916,361178,2023-05-26 06:34
TRP-01917,287412,2023-05-25 09:50
TRP-01918,199682,2023-05-26 08:22
TRP-01919,199800,2023-05-25 16:04
TRP-01920,407481,2023-05-27 15:35
TRP-01921,375733,2023-05-27 18:45
TRP-01922,361424,2023-05-28 14:53
TRP-01923,361896,2023-05-28 13:33
TRP-01924,309559,2023-05-28 06:32
TRP-01925,287884,2023-05-28 09:26
TRP-01926,288496,2023-05-29 18:59
TRP-01927,337750,2023-05-29 18:59
TRP-01928,288766,2023-05-28 15:28
TRP-01929,200412,2023-05-30 19:10
TRP-01930,362014,2023-05-29 07:29
TRP-01931,338222,2023-05-30 18:42
TRP-01932,289238,2023-05-30 09:56
TRP-01933,180124,2023-05-31 13:48
TRP-01934,362146,2023-05-30 08:35
TRP-01935,338694,2023-05-31 19:19
TRP-01936,338940,2023-05-31 11:07
TRP-01937,309677,2023-05-30 17:15
TRP-01938,200530,2023-05-30 17:23
TRP-01939,200648,2023-05-30 09:44
TRP-01940,180370,2023-05-31 15:14
TRP-01941,424335,2023-06-02 09:49
TRP-01942,407953,2023-06-01 13:54
TRP-01943,375865,2023-05-31 08:40
TRP-01944,309944,2023-06-01 12:42
TRP-01945,339412,2023-06-02 13:55
TRP-01946,339658,2023-06-02 19:08
TRP-01947,339790,2023-06-01 13:33
TRP-01948,200894,2023-06-02 15:44
TRP-01949,424453,2023-06-02 14:20
TRP-01950,408220,2023-06-03 10:34
TRP-01951,310211,2023-06-03 10:06
TRP-01952,424925,2023-06-04 06:52
TRP-01953,362618,2023-06-04 18:37
TRP-01954,339908,2023-06-03 12:39
TRP-01955,289850,2023-06-05 15:26
TRP-01956,201012,2023-06-03 11:32
TRP-01957,340380,2023-06-05 19:52
TRP-01958,289968,2023-06-04 08:09
TRP-01959,290086,2023-06-04 06:28
TRP-01960,180616,2023-06-05 10:02
TRP-01961,340512,2023-06-05 15:37
TRP-01963,340984,2023-06-06 06:35
TRP-01964,310457,2023-06-06 07:58
TRP-01965,310929,2023-06-07 18:46
TRP-01966,408352,2023-06-06 16:58
TRP-01967,311401,2023-06-07 06:37
TRP-01968,312013,2023-06-08 09:47
TRP-01969,201279,2023-06-07 07:15
TRP-01970,201525,2023-06-07 19:31
TRP-01971,375997,2023-06-07 13:56
TRP-01972,362736,2023-06-07 18:50
TRP-01973,363208,2023-06-08 12:43
TRP-01974,180748,2023-06-07 14:24
TRP-01975,425171,2023-06-09 19:59
TRP-01976,425643,2023-06-09 10:53
TRP-01977,376469,2023-06-09 13:50
TRP-01978,341251,2023-06-09 06:57
TRP-01979,341518,2023-06-09 16:14
TRP-01980,290204,2023-06-08 12:07
TRP-01981,363680,2023-06-10 13:20
TRP-01982,312485,2023-06-10 15:21
TRP-01983,290816,2023-06-11 17:58
TRP-01984,180994,2023-06-10 11:23
TRP-01985,181240,2023-06-10 18:09
TRP-01986,425761,2023-06-10 14:40
TRP-01987,408598,2023-06-11 16:28
TRP-01988,341785,2023-06-11 18:35
TRP-01989,312731,2023-06-11 18:34
TRP-01990,201771,2023-06-11 10:07
TRP-01992,341917,2023-06-11 07:17
TRP-01993,202383,2023-06-13 17:39
TRP-01994,408716,2023-06-12 12:04
TRP-01995,363812,2023-06-12 19:08
TRP-01996,364424,2023-06-14 19:03
TRP-01997,342529,2023-06-14 12:59
TRP-01998,342647,2023-06-12 12:48
TRP-01999,426233,2023-06-14 15:30
TRP-02000,408834,2023-06-13 08:43
TRP-02001,343259,2023-06-15 11:23
TRP-02002,202629,2023-06-14 16:19
TRP-02003,203241,2023-06-15 13:45
TRP-02004,426845,2023-06-16 10:49
TRP-02005,409101,2023-06-15 07:18
TRP-02006,409573,2023-06-15 17:06
TRP-02007,313343,2023-06-16 14:31
TRP-02008,313475,2023-06-14 14:27
TRP-02009,291428,2023-06-16 12:24
TRP-02010,203713,2023-06-15 06:44
TRP-02011,181507,2023-06-15 10:21
TRP-02012,427091,2023-06-16 16:56
