trip_id,odometer_after_trip,recorded_at
TRP-01335,345350,2023-02-01 09:07
TRP-01336,326864,2023-02-01 06:59
TRP-01337,274366,2023-02-01 09:24
TRP-01338,161712,2023-02-02 14:04
TRP-01339,345617,2023-02-03 11:25
TRP-01340,204080,2023-02-03 14:08
TRP-01341,362228,2023-02-03 15:29
TRP-01342,263429,2023-02-04 08:15
TRP-01343,263547,2023-02-03 19:48
TRP-01344,193172,2023-02-04 12:35
TRP-01345,274484,2023-02-05 14:58
TRP-01346,274616,2023-02-05 13:24
TRP-01347,264019,2023-02-06 07:33
TRP-01348,244694,2023-02-05 12:28
TRP-01349,345749,2023-02-06 19:16
TRP-01350,264491,2023-02-07 17:20
TRP-01351,193290,2023-02-06 17:30
TRP-01352,161958,2023-02-07 09:29
TRP-01353,412348,2023-02-08 16:49
TRP-01354,345995,2023-02-08 19:43
TRP-01355,327336,2023-02-08 09:45
TRP-01356,274748,2023-02-07 13:16
TRP-01357,204347,2023-02-08 07:13
TRP-01358,275015,2023-02-09 09:17
TRP-01359,244961,2023-02-09 16:13
TRP-01360,193408,2023-02-08 19:01
TRP-01361,193654,2023-02-09 08:52
TRP-01362,162090,2023-02-08 06:01
TRP-01363,346241,2023-02-10 11:51
TRP-01364,245207,2023-02-10 13:04
TRP-01365,162357,2023-02-10 16:31
TRP-01366,245453,2023-02-11 18:23
TRP-01367,193900,2023-02-13 06:44
TRP-01368,194372,2023-02-13 10:55
TRP-01369,346487,2023-02-14 09:14
TRP-01370,275133,2023-02-13 17:49
TRP-01372,264963,2023-02-15 12:19
TRP-01373,265230,2023-02-16 15:20
TRP-01374,245720,2023-02-16 16:59
TRP-01375,194618,2023-02-17 13:33
TRP-01376,162829,2023-02-18 12:36
TRP-01377,295848,2023-02-20 13:07
TRP-01378,275251,2023-02-19 17:41
TRP-01379,162947,2023-02-19 08:51
TRP-01380,275383,2023-02-21 19:32
TRP-01381,194864,2023-02-22 18:44
TRP-01382,327454,2023-02-22 18:42
TRP-01383,296320,2023-02-23 17:22
TRP-01384,412466,2023-02-25 18:56
TRP-01385,346959,2023-02-26 14:30
TRP-01386,296587,2023-02-26 09:20
TRP-01387,163419,2023-02-26 16:37
TRP-01388,327586,2023-02-26 12:11
TRP-01389,297059,2023-02-27 06:00
TRP-01390,327704,2023-02-27 12:31
TRP-01391,204479,2023-02-27 16:34
TRP-01392,392890,2023-03-01 11:46
TRP-01393,328176,2023-03-01 07:40
TRP-01394,413078,2023-03-03 15:24
TRP-01395,347226,2023-03-02 11:17
TRP-01396,328294,2023-03-01 08:50
TRP-01397,297671,2023-03-03 19:17
TRP-01398,298283,2023-03-03 09:52
TRP-01399,265702,2023-03-02 18:54
TRP-01400,265948,2023-03-02 07:11
TRP-01401,195336,2023-03-02 19:51
TRP-01402,298401,2023-03-02 12:46
TRP-01403,298873,2023-03-03 12:43
TRP-01404,266420,2023-03-03 10:57
TRP-01405,266552,2023-03-02 16:49
TRP-01406,266684,2023-03-02 17:12
TRP-01407,163891,2023-03-03 11:39
TRP-01409,347698,2023-03-04 15:31
TRP-01410,347944,2023-03-04 17:46
TRP-01411,267296,2023-03-05 18:27
TRP-01412,204951,2023-03-04 18:16
TRP-01413,413196,2023-03-04 08:31
TRP-01414,362346,2023-03-04 06:10
TRP-01415,328766,2023-03-05 15:37
TRP-01416,275515,2023-03-04 06:34
TRP-01417,267542,2023-03-05 19:24
TRP-01418,205083,2023-03-04 07:05
TRP-01419,195948,2023-03-06 11:39
TRP-01420,196215,2023-03-05 12:22
TRP-01421,329238,2023-03-06 14:36
TRP-01422,299005,2023-03-05 15:18
TRP-01423,267788,2023-03-06 14:29
TRP-01424,164009,2023-03-05 18:14
TRP-01425,413314,2023-03-06 08:05
TRP-01426,393502,2023-03-08 18:09
TRP-01427,393769,2023-03-07 14:44
TRP-01428,394036,2023-03-07 11:36
TRP-01429,362613,2023-03-07 19:12
TRP-01430,329370,2023-03-06 08:46
TRP-01431,329842,2023-03-07 06:42
TRP-01432,299123,2023-03-06 16:26
TRP-01433,299735,2023-03-08 13:45
TRP-01434,164621,2023-03-08 13:19
TRP-01435,413786,2023-03-08 12:14
TRP-01436,394303,2023-03-08 07:25
TRP-01437,363085,2023-03-08 17:21
TRP-01438,300002,2023-03-08 13:46
TRP-01439,275761,2023-03-08 12:22
TRP-01440,268400,2023-03-09 11:38
TRP-01441,196687,2023-03-08 06:10
TRP-01442,414053,2023-03-09 11:15
TRP-01443,394775,2023-03-09 17:30
TRP-01444,348190,2023-03-09 19:02
TRP-01445,348457,2023-03-09 18:38
TRP-01446,300269,2023-03-09 17:59
TRP-01447,276028,2023-03-09 17:52
TRP-01448,414525,2023-03-10 12:59
TRP-01449,330109,2023-03-10 17:07
TRP-01450,300881,2023-03-11 16:14
TRP-01451,268532,2023-03-09 08:09
TRP-01452,205350,2023-03-10 11:49
TRP-01453,196805,2023-03-09 08:38
TRP-01454,395021,2023-03-11 16:51
TRP-01455,363697,2023-03-12 08:44
TRP-01456,348589,2023-03-11 12:58
TRP-01457,301493,2023-03-12 11:56
TRP-01458,197277,2023-03-11 12:43
TRP-01459,363815,2023-03-11 17:28
TRP-01460,245838,2023-03-11 12:16
TRP-01461,205617,2023-03-12 09:03
TRP-01462,414792,2023-03-13 18:27
TRP-01463,301611,2023-03-12 10:06
TRP-01464,206229,2023-03-14 09:26
TRP-01465,414910,2023-03-13 19:59
TRP-01466,395493,2023-03-14 07:37
TRP-01467,330581,2023-03-14 07:59
TRP-01468,331193,2023-03-15 16:17
TRP-01469,301743,2023-03-13 06:47
TRP-01470,276500,2023-03-14 17:54
TRP-01471,245970,2023-03-13 11:08
TRP-01472,206701,2023-03-14 18:34
TRP-01473,363947,2023-03-15 19:39
TRP-01474,269004,2023-03-15 09:03
TRP-01475,269271,2023-03-15 17:08
TRP-01476,246582,2023-03-16 17:17
TRP-01477,206947,2023-03-15 08:46
TRP-01478,415522,2023-03-17 10:57
TRP-01479,331805,2023-03-17 12:30
TRP-01480,197749,2023-03-16 14:48
TRP-01481,415654,2023-03-16 08:59
TRP-01482,395739,2023-03-17 11:12
TRP-01483,301989,2023-03-17 06:44
TRP-01484,302235,2023-03-17 19:50
TRP-01485,302502,2023-03-17 15:15
TRP-01486,207193,2023-03-17 11:17
TRP-01487,198016,2023-03-17 08:39
TRP-01488,348835,2023-03-18 12:55
TRP-01489,332277,2023-03-18 16:30
TRP-01490,276767,2023-03-18 13:43
TRP-01491,246849,2023-03-18 12:06
TRP-01492,416126,2023-03-19 15:32
TRP-01493,302748,2023-03-19 06:55
TRP-01494,302994,2023-03-19 12:34
TRP-01495,198488,2023-03-19 13:55
TRP-01496,164739,2023-03-18 06:22
TRP-01497,164857,2023-03-18 16:46
TRP-01498,416372,2023-03-20 15:24
TRP-01499,364214,2023-03-20 12:25
TRP-01500,364686,2023-03-20 19:30
TRP-01501,364818,2023-03-21 06:33
TRP-01502,332544,2023-03-20 18:19
TRP-01503,332790,2023-03-20 07:33
TRP-01504,276885,2023-03-19 11:48
TRP-01505,396211,2023-03-21 06:30
TRP-01506,396457,2023-03-21 06:41
TRP-01507,332908,2023-03-20 13:15
TRP-01509,365064,2023-03-22 15:16
TRP-01510,333175,2023-03-22 14:01
TRP-01511,246981,2023-03-21 14:20
TRP-01512,198755,2023-03-22 11:40
TRP-01513,396929,2023-03-23 17:38
TRP-01514,397196,2023-03-23 17:51
TRP-01515,349447,2023-03-24 08:16
TRP-01516,349579,2023-03-22 17:01
TRP-01517,269517,2023-03-23 12:38
TRP-01518,269649,2023-03-23 17:38
TRP-01519,164975,2023-03-22 16:33
TRP-01520,165221,2023-03-23 06:57
TRP-01521,416618,2023-03-24 07:00
TRP-01522,397328,2023-03-23 08:11
TRP-01523,333647,2023-03-25 13:55
TRP-01524,269895,2023-03-24 19:29
TRP-01525,199001,2023-03-24 12:39
TRP-01526,165833,2023-03-25 15:50
TRP-01527,417090,2023-03-25 12:23
TRP-01529,349825,2023-03-25 08:44
TRP-01530,334119,2023-03-25 13:49
TRP-01531,334237,2023-03-24 15:36
TRP-01532,303240,2023-03-25 08:11
TRP-01533,247593,2023-03-26 09:25
TRP-01534,247860,2023-03-25 10:47
TRP-01535,334709,2023-03-26 09:55
TRP-01536,334827,2023-03-25 16:46
TRP-01537,334959,2023-03-25 15:58
TRP-01538,303372,2023-03-25 13:53
TRP-01539,277357,2023-03-26 16:59
TRP-01540,270013,2023-03-25 14:41
TRP-01541,417336,2023-03-27 06:21
TRP-01542,199473,2023-03-27 07:58
TRP-01543,417468,2023-03-27 17:22
TRP-01544,365196,2023-03-27 18:42
TRP-01545,365463,2023-03-28 17:27
TRP-01546,365595,2023-03-27 18:53
TRP-01547,350437,2023-03-29 11:13
TRP-01548,335091,2023-03-27 09:45
TRP-01549,335358,2023-03-28 17:43
TRP-01550,303844,2023-03-28 16:16
TRP-01551,270485,2023-03-28 13:45
TRP-01552,199719,2023-03-28 17:37
TRP-01553,166100,2023-03-28 08:32
TRP-01554,350704,2023-03-29 12:14
TRP-01555,304456,2023-03-30 12:56
TRP-01556,248472,2023-03-30 17:02
TRP-01557,199837,2023-03-28 08:50
TRP-01558,365841,2023-03-30 13:12
TRP-01559,350822,2023-03-29 07:03
TRP-01560,277969,2023-03-31 16:46
TRP-01561,278087,2023-03-29 15:37
TRP-01562,207460,2023-03-30 10:04
TRP-01563,417586,2023-03-30 13:06
TRP-01564,397800,2023-03-31 19:01
TRP-01565,351434,2023-04-01 09:37
TRP-01566,207706,2023-03-31 17:06
TRP-01567,166572,2023-03-31 18:07
TRP-01568,352046,2023-04-02 15:46
TRP-01569,335604,2023-04-01 12:04
TRP-01570,305068,2023-04-02 08:27
TRP-01571,166690,2023-03-31 15:14
TRP-01572,417832,2023-04-02 18:14
TRP-01573,365959,2023-04-01 07:09
TRP-01574,352164,2023-04-01 11:45
TRP-01575,352296,2023-04-01 15:42
TRP-01576,352908,2023-04-03 16:24
TRP-01577,353040,2023-04-01 19:23
TRP-01578,336076,2023-04-02 15:59
TRP-01579,336688,2023-04-03 06:38
TRP-01580,336934,2023-04-02 13:10
TRP-01581,337201,2023-04-02 18:38
TRP-01582,305314,2023-04-02 16:46
TRP-01583,270731,2023-04-02 09:37
TRP-01584,248718,2023-04-02 12:16
TRP-01585,207973,2023-04-02 08:24
TRP-01586,208445,2023-04-02 06:26
TRP-01587,166936,2023-04-02 11:23
TRP-01588,337673,2023-04-03 10:39
TRP-01589,305446,2023-04-02 13:22
TRP-01590,270863,2023-04-02 12:02
TRP-01591,249190,2023-04-03 16:02
TRP-01592,278219,2023-04-03 15:56
TRP-01593,418304,2023-04-05 07:10
TRP-01594,353512,2023-04-05 14:48
TRP-01595,306058,2023-04-06 10:55
TRP-01597,249662,2023-04-05 15:54
TRP-01598,167548,2023-04-06 06:41
TRP-01599,418571,2023-04-06 17:06
TRP-01600,397932,2023-04-05 17:09
TRP-01601,398404,2023-04-06 09:13
TRP-01602,366571,2023-04-07 19:04
TRP-01603,337805,2023-04-05 13:46
TRP-01604,306530,2023-04-06 10:46
TRP-01605,278691,2023-04-06 18:58
TRP-01606,271109,2023-04-06 13:16
TRP-01607,271355,2023-04-06 16:17
TRP-01608,271622,2023-04-06 17:32
TRP-01609,249929,2023-04-06 09:39
TRP-01610,366703,2023-04-06 16:54
TRP-01611,279303,2023-04-08 16:13
TRP-01612,272094,2023-04-07 13:00
TRP-01613,250401,2023-04-07 15:44
TRP-01614,418838,2023-04-08 16:31
TRP-01615,306776,2023-04-08 14:50
TRP-01616,399016,2023-04-10 13:43
TRP-01617,399134,2023-04-08 15:46
TRP-01618,353630,2023-04-08 11:50
TRP-01619,354242,2023-04-10 06:23
TRP-01620,337923,2023-04-08 16:15
TRP-01621,272361,2023-04-09 09:54
TRP-01622,399606,2023-04-10 11:37
TRP-01623,366821,2023-04-09 19:14
TRP-01624,354509,2023-04-10 08:11
TRP-01625,338041,2023-04-09 16:27
TRP-01626,338653,2023-04-11 12:30
TRP-01627,279549,2023-04-10 12:51
TRP-01628,272493,2023-04-09 10:32
TRP-01629,250873,2023-04-10 17:55
TRP-01630,251119,2023-04-10 15:13
TRP-01631,167794,2023-04-10 15:23
TRP-01632,400218,2023-04-12 11:01
TRP-01633,400336,2023-04-10 18:35
TRP-01634,354641,2023-04-10 11:31
TRP-01635,355113,2023-04-11 19:15
TRP-01636,355725,2023-04-12 15:13
TRP-01637,273105,2023-04-12 13:35
TRP-01638,168040,2023-04-11 14:56
TRP-01639,338771,2023-04-11 14:52
TRP-01640,273717,2023-04-13 18:56
TRP-01641,251251,2023-04-11 07:40
TRP-01642,168307,2023-04-12 11:57
TRP-01643,356337,2023-04-14 19:30
TRP-01644,279681,2023-04-13 07:20
TRP-01645,274329,2023-04-14 15:06
TRP-01646,274941,2023-04-14 07:47
TRP-01647,168574,2023-04-13 07:39
TRP-01648,169186,2023-04-14 15:54
TRP-01649,400468,2023-04-13 12:37
TRP-01651,275553,2023-04-15 11:42
TRP-01652,275799,2023-04-14 07:46
TRP-01653,169318,2023-04-13 07:54
TRP-01654,400714,2023-04-15 07:36
TRP-01655,367433,2023-04-16 19:43
TRP-01656,356604,2023-04-15 17:26
TRP-01657,356871,2023-04-15 09:34
TRP-01658,339017,2023-04-15 08:58
TRP-01659,280153,2023-04-15 15:26
TRP-01660,208577,2023-04-15 15:19
TRP-01661,367679,2023-04-16 16:27
TRP-01662,357483,2023-04-17 18:48
TRP-01663,339263,2023-04-16 15:02
TRP-01664,339735,2023-04-16 06:51
TRP-01665,275917,2023-04-15 11:17
TRP-01666,367925,2023-04-17 18:16
TRP-01667,368171,2023-04-17 08:59
TRP-01668,358095,2023-04-18 15:52
TRP-01669,280399,2023-04-17 13:35
TRP-01670,276049,2023-04-16 17:26
TRP-01671,251723,2023-04-17 10:51
TRP-01672,251969,2023-04-17 07:32
TRP-01673,209049,2023-04-17 08:38
TRP-01674,169585,2023-04-17 14:00
TRP-01675,400960,2023-04-18 10:42
TRP-01676,339867,2023-04-17 18:58
TRP-01677,339985,2023-04-17 16:49
TRP-01678,252087,2023-04-17 18:16
TRP-01679,368438,2023-04-19 11:48
TRP-01680,358567,2023-04-19 17:24
TRP-01681,340597,2023-04-20 17:07
TRP-01682,252354,2023-04-19 19:57
TRP-01683,209316,2023-04-19 16:22
TRP-01684,169831,2023-04-19 18:45
TRP-01685,170303,2023-04-19 12:36
TRP-01686,170435,2023-04-18 19:09
TRP-01687,341069,2023-04-20 16:50
TRP-01688,280871,2023-04-20 12:26
TRP-01689,281117,2023-04-20 08:37
TRP-01690,276521,2023-04-20 18:16
TRP-01691,276788,2023-04-20 12:34
TRP-01692,277260,2023-04-20 07:29
TRP-01693,209788,2023-04-20 11:24
TRP-01694,281589,2023-04-21 16:50
TRP-01695,277527,2023-04-21 09:43
TRP-01696,252600,2023-04-21 13:48
TRP-01697,252867,2023-04-21 17:17
TRP-01698,281856,2023-04-22 08:42
TRP-01699,282468,2023-04-23 15:36
TRP-01700,253479,2023-04-23 13:10
TRP-01701,210055,2023-04-22 09:52
TRP-01702,358834,2023-04-23 10:45
TRP-01703,341336,2023-04-23 13:40
TRP-01704,253597,2023-04-22 07:05
TRP-01705,253715,2023-04-22 09:11
TRP-01706,170553,2023-04-22 18:02
TRP-01707,368910,2023-04-24 17:10
TRP-01708,358952,2023-04-23 12:16
TRP-01709,253961,2023-04-24 17:50
TRP-01710,210667,2023-04-25 17:24
TRP-01711,211279,2023-04-25 16:58
TRP-01712,170799,2023-04-24 14:19
TRP-01713,369522,2023-04-26 07:01
TRP-01714,370134,2023-04-26 07:08
TRP-01715,277773,2023-04-25 15:28
TRP-01716,359198,2023-04-26 09:43
TRP-01717,278245,2023-04-26 19:37
TRP-01718,278377,2023-04-25 13:01
TRP-01719,171271,2023-04-26 12:08
TRP-01720,401572,2023-04-28 19:20
TRP-01721,370401,2023-04-27 16:00
TRP-01722,171517,2023-04-27 06:21
TRP-01723,371013,2023-04-29 12:38
TRP-01724,283080,2023-04-29 10:46
TRP-01725,283552,2023-04-28 18:56
TRP-01726,254573,2023-04-29 06:59
TRP-01727,254840,2023-04-28 14:39
TRP-01728,211411,2023-04-28 07:20
TRP-01729,171784,2023-04-28 09:58
TRP-01730,402044,2023-04-29 12:45
TRP-01731,402516,2023-04-29 13:56
TRP-01732,283798,2023-04-29 17:37
TRP-01733,284065,2023-04-29 17:36
TRP-01734,255086,2023-04-29 14:16
TRP-01735,255558,2023-04-29 08:45
TRP-01736,211529,2023-04-28 10:13
TRP-01737,171916,2023-04-28 16:57
TRP-01738,371280,2023-04-30 16:26
TRP-01739,371412,2023-04-29 17:33
TRP-01740,278644,2023-04-30 12:46
TRP-01741,402783,2023-05-01 08:40
TRP-01742,284332,2023-05-01 11:41
TRP-01743,284450,2023-04-30 15:06
TRP-01744,284582,2023-04-30 11:18
TRP-01745,255825,2023-05-01 16:47
TRP-01746,211647,2023-04-30 19:37
TRP-01747,419450,2023-05-03 16:03
TRP-01748,419568,2023-05-01 14:02
TRP-01749,402901,2023-05-01 06:58
TRP-01750,278762,2023-05-01 18:42
TRP-01751,255957,2023-05-02 11:57
TRP-01752,172388,2023-05-02 07:28
TRP-01753,371679,2023-05-03 11:22
TRP-01754,256203,2023-05-03 07:32
TRP-01755,211893,2023-05-03 11:49
TRP-01756,284700,2023-05-03 18:02
TRP-01757,279234,2023-05-04 15:40
TRP-01758,279366,2023-05-05 13:22
TRP-01759,256470,2023-05-04 19:47
TRP-01760,172506,2023-05-03 17:11
TRP-01762,419686,2023-05-04 19:57
TRP-01763,403147,2023-05-05 09:12
TRP-01764,285172,2023-05-05 09:31
TRP-01765,279978,2023-05-06 18:00
TRP-01766,256602,2023-05-05 11:02
TRP-01767,256720,2023-05-04 19:40
TRP-01768,257192,2023-05-05 07:12
TRP-01769,212365,2023-05-05 07:20
TRP-01770,419804,2023-05-05 08:00
TRP-01771,372151,2023-05-06 16:18
TRP-01773,280590,2023-05-07 14:30
TRP-01774,212611,2023-05-06 10:35
TRP-01775,172978,2023-05-06 16:06
TRP-01776,419922,2023-05-06 16:14
TRP-01777,403393,2023-05-07 11:51
TRP-01778,280857,2023-05-07 17:47
TRP-01779,257310,2023-05-06 16:57
TRP-01780,420168,2023-05-08 18:05
TRP-01781,420414,2023-05-08 07:59
TRP-01782,372397,2023-05-08 18:58
TRP-01783,285644,2023-05-08 16:24
TRP-01784,281103,2023-05-08 16:37
TRP-01785,281221,2023-05-07 18:44
TRP-01786,257577,2023-05-08 18:24
TRP-01787,257823,2023-05-08 17:28
TRP-01788,213083,2023-05-08 08:12
TRP-01789,421026,2023-05-10 07:31
TRP-01790,281833,2023-05-10 19:22
TRP-01791,213555,2023-05-09 13:03
TRP-01792,173450,2023-05-09 19:40
TRP-01793,285890,2023-05-10 08:45
TRP-01794,282079,2023-05-10 13:46
TRP-01795,258435,2023-05-11 17:14
TRP-01796,173922,2023-05-10 15:44
TRP-01797,421498,2023-05-11 17:53
TRP-01798,372643,2023-05-11 08:48
TRP-01799,286362,2023-05-11 06:05
TRP-01800,286608,2023-05-11 16:15
TRP-01801,282211,2023-05-10 07:22
TRP-01802,258567,2023-05-10 17:40
TRP-01803,214167,2023-05-12 13:43
TRP-01804,174534,2023-05-12 10:15
TRP-01805,282457,2023-05-12 16:12
TRP-01806,282703,2023-05-12 15:37
TRP-01807,174780,2023-05-12 09:17
TRP-01808,403511,2023-05-12 10:23
TRP-01809,403778,2023-05-13 12:29
TRP-01810,403896,2023-05-12 19:38
TRP-01811,286726,2023-05-12 14:40
TRP-01812,282821,2023-05-12 14:20
TRP-01813,258834,2023-05-13 19:41
TRP-01814,259101,2023-05-13 11:53
TRP-01815,372761,2023-05-13 08:16
TRP-01816,287198,2023-05-14 19:02
TRP-01817,287444,2023-05-14 08:17
TRP-01818,282939,2023-05-13 09:16
TRP-01819,283185,2023-05-14 16:03
TRP-01820,259347,2023-05-14 15:06
TRP-01821,259819,2023-05-14 12:18
TRP-01822,200309,2023-05-14 12:12
TRP-01823,200441,2023-05-13 07:42
TRP-01824,421630,2023-05-15 14:23
TRP-01825,373007,2023-05-15 17:46
TRP-01826,287562,2023-05-14 11:42
TRP-01827,287680,2023-05-14 11:37
TRP-01828,283452,2023-05-15 13:53
TRP-01829,259951,2023-05-15 07:51
TRP-01830,260083,2023-05-14 10:58
TRP-01831,200687,2023-05-15 19:07
TRP-01832,421876,2023-05-16 19:44
TRP-01833,404163,2023-05-16 19:40
TRP-01834,283698,2023-05-16 13:52
TRP-01835,421994,2023-05-16 10:59
TRP-01836,287798,2023-05-16 06:18
TRP-01837,287930,2023-05-17 15:06
TRP-01838,283816,2023-05-16 14:16
TRP-01839,283934,2023-05-16 18:25
TRP-01840,284052,2023-05-16 15:18
TRP-01841,284319,2023-05-17 08:59
TRP-01842,260350,2023-05-17 15:38
TRP-01843,260822,2023-05-17 18:29
TRP-01844,214434,2023-05-17 10:35
TRP-01845,175047,2023-05-17 11:05
TRP-01846,404295,2023-05-17 18:43
TRP-01847,284586,2023-05-18 13:01
TRP-01848,214701,2023-05-18 19:04
TRP-01849,200933,2023-05-18 18:57
TRP-01850,201179,2023-05-18 14:04
TRP-01851,175179,2023-05-17 10:22
TRP-01852,422112,2023-05-18 14:26
TRP-01853,373125,2023-05-18 15:12
TRP-01854,359316,2023-05-18 09:40
TRP-01855,261089,2023-05-19 10:49
TRP-01856,214947,2023-05-19 07:31
TRP-01857,422244,2023-05-20 11:11
TRP-01858,359788,2023-05-20 19:47
TRP-01859,284718,2023-05-20 18:41
TRP-01860,261221,2023-05-20 09:43
TRP-01861,201297,2023-05-19 15:34
TRP-01862,201429,2023-05-20 16:22
TRP-01863,360260,2023-05-21 12:22
TRP-01864,288176,2023-05-21 12:50
TRP-01865,284836,2023-05-20 09:43
TRP-01866,202041,2023-05-22 17:33
TRP-01867,175791,2023-05-22 06:24
TRP-01868,176263,2023-05-21 10:46
TRP-01869,422716,2023-05-22 07:55
TRP-01870,360506,2023-05-22 09:47
TRP-01871,341948,2023-05-23 08:13
TRP-01872,288788,2023-05-23 14:37
TRP-01873,202653,2023-05-23 07:14
TRP-01874,342080,2023-05-22 06:01
TRP-01875,289260,2023-05-24 13:01
TRP-01876,202920,2023-05-23 08:42
TRP-01877,203052,2023-05-22 10:42
TRP-01878,176395,2023-05-24 10:11
TRP-01879,422983,2023-05-24 15:44
TRP-01880,404541,2023-05-26 15:13
TRP-01881,284968,2023-05-25 07:38
TRP-01882,423101,2023-05-26 09:11
TRP-01883,404808,2023-05-27 14:59
TRP-01884,373597,2023-05-27 12:44
TRP-01885,285580,2023-05-28 06:56
TRP-01886,360752,2023-05-28 16:02
TRP-01887,361224,2023-05-28 08:34
TRP-01888,342552,2023-05-28 14:33
TRP-01889,307022,2023-05-28 06:30
TRP-01890,289732,2023-05-28 11:50
TRP-01891,286052,2023-05-28 18:44
TRP-01892,286664,2023-05-29 07:52
TRP-01893,405420,2023-05-30 15:48
TRP-01894,342684,2023-05-29 11:04
TRP-01895,289978,2023-05-29 07:11
TRP-01896,290096,2023-05-28 14:46
TRP-01897,203664,2023-05-30 13:22
TRP-01898,374069,2023-05-30 13:38
TRP-01899,361342,2023-05-29 07:20
TRP-01900,290568,2023-05-30 15:59
TRP-01901,177007,2023-05-31 18:25
TRP-01902,405687,2023-05-31 15:06
TRP-01903,374681,2023-06-01 13:25
TRP-01905,361474,2023-05-30 17:11
TRP-01906,343156,2023-05-31 09:30
TRP-01907,343402,2023-05-31 14:38
TRP-01908,307140,2023-05-30 08:50
TRP-01909,203782,2023-05-30 19:24
TRP-01910,204028,2023-05-31 08:45
TRP-01911,204146,2023-05-30 14:37
TRP-01912,204264,2023-05-30 19:38
TRP-01913,177253,2023-05-31 07:10
TRP-01914,406159,2023-06-01 15:04
TRP-01915,361946,2023-06-01 14:54
TRP-01916,362418,2023-06-01 06:21
TRP-01917,307407,2023-06-01 08:50
TRP-01918,290700,2023-05-31 16:07
TRP-01919,204531,2023-06-01 14:33
TRP-01920,343874,2023-06-02 13:03
TRP-01921,344120,2023-06-02 11:26
TRP-01922,204777,2023-06-02 12:27
TRP-01923,423219,2023-06-02 06:26
TRP-01924,307674,2023-06-03 09:57
TRP-01925,423691,2023-06-04 14:40
TRP-01926,374813,2023-06-04 11:38
TRP-01927,362890,2023-06-04 14:20
TRP-01928,307792,2023-06-03 14:01
TRP-01929,204895,2023-06-03 06:30
TRP-01930,375285,2023-06-05 14:23
TRP-01931,363502,2023-06-06 18:53
TRP-01932,363974,2023-06-05 18:51
TRP-01933,344592,2023-06-05 12:32
TRP-01934,290818,2023-06-04 06:24
TRP-01935,290936,2023-06-04 18:00
TRP-01936,205507,2023-06-06 13:35
TRP-01937,344724,2023-06-05 10:44
TRP-01939,308038,2023-06-06 12:08
TRP-01940,291068,2023-06-05 15:49
TRP-01941,375757,2023-06-07 12:12
TRP-01942,205774,2023-06-07 10:17
TRP-01943,375889,2023-06-07 06:27
TRP-01944,364092,2023-06-07 12:41
TRP-01945,364564,2023-06-08 17:17
TRP-01946,345336,2023-06-09 12:19
TRP-01947,177385,2023-06-07 12:11
TRP-01948,423937,2023-06-09 14:14
TRP-01949,376361,2023-06-09 17:30
TRP-01950,345603,2023-06-09 09:11
TRP-01951,365036,2023-06-10 19:29
TRP-01952,345849,2023-06-10 13:17
TRP-01953,291680,2023-06-11 15:46
TRP-01954,177631,2023-06-10 10:28
TRP-01955,424055,2023-06-10 16:45
TRP-01956,406405,2023-06-11 08:04
TRP-01957,365648,2023-06-12 09:25
TRP-01958,308284,2023-06-11 18:20
TRP-01959,206020,2023-06-11 12:05
TRP-01960,376493,2023-06-11 17:01
TRP-01961,345981,2023-06-11 11:43
TRP-01962,206138,2023-06-11 11:15
TRP-01963,206270,2023-06-11 14:44
TRP-01964,206882,2023-06-13 15:27
TRP-01965,407017,2023-06-14 12:47
TRP-01966,407135,2023-06-12 10:49
TRP-01967,365780,2023-06-12 13:16
TRP-01968,346593,2023-06-14 13:14
TRP-01969,346711,2023-06-12 10:21
TRP-01970,407253,2023-06-13 14:15
TRP-01971,407371,2023-06-13 15:59
TRP-01972,366392,2023-06-15 16:39
TRP-01973,308416,2023-06-13 15:17
TRP-01974,207128,2023-06-14 11:33
TRP-01975,177763,2023-06-13 11:44
TRP-01976,424322,2023-06-15 14:38
TRP-01977,407503,2023-06-14 11:34
TRP-01978,407770,2023-06-15 08:40
TRP-01979,408242,2023-06-15 14:34
TRP-01980,366638,2023-06-15 12:52
TRP-01981,366905,2023-06-15 06:10
TRP-01982,309028,2023-06-16 06:44
TRP-01983,309160,2023-06-14 15:08
TRP-01984,292292,2023-06-16 08:29
TRP-01985,207246,2023-06-14 10:19
TRP-01986,178030,2023-06-15 13:18
TRP-01987,424568,2023-06-16 06:30
TRP-01988,367377,2023-06-16 14:50
TRP-01989,367989,2023-06-17 16:28
TRP-01990,346843,2023-06-15 10:47
TRP-01991,347455,2023-06-17 15:02
TRP-01992,348067,2023-06-17 16:34
TRP-01993,292424,2023-06-15 11:38
TRP-01994,292691,2023-06-16 16:06
TRP-01995,178276,2023-06-16 15:40
TRP-01996,425040,2023-06-17 06:22
TRP-01997,408488,2023-06-17 09:03
TRP-01998,348334,2023-06-17 17:33
TRP-01999,348946,2023-06-18 15:24
TRP-02000,292958,2023-06-17 13:09
TRP-02001,178394,2023-06-16 09:32
TRP-02002,368107,2023-06-17 10:54
TRP-02003,425512,2023-06-19 17:02
TRP-02004,425984,2023-06-19 08:28
TRP-02005,368353,2023-06-19 16:41
TRP-02006,368599,2023-06-19 19:34
TRP-02007,207492,2023-06-19 09:47
TRP-02008,426596,2023-06-21 09:13
TRP-02009,408960,2023-06-20 08:11
